Image Index,ROI Index,Blue Intensity,Avg H,Avg S,Avg V,Avg R,Avg G,Avg B
422,1,108.27824561403509,117.0638909774436,183.53714912280702,108.41847744360902,30.858408521303257,40.54141604010025,108.27824561403509
423,1,109.57461779448622,116.93244360902256,184.57912280701754,109.71575814536341,30.674122807017543,41.05337719298246,109.57461779448622
424,1,111.47754385964912,116.68871553884712,185.33922932330827,111.60380325814536,30.431842105263158,41.46171052631579,111.47754385964912
425,1,113.21481829573935,116.87635338345865,186.5200626566416,113.32732456140351,30.44564536340852,41.8177380952381,113.21481829573935
426,1,99.79588345864661,117.62310776942356,182.47084586466164,99.93635338345865,29.15016917293233,36.6975,99.79588345864661
427,1,117.10535714285714,116.65679197994987,188.51963032581455,117.21112155388471,30.196347117794485,42.99362781954887,117.10535714285714
428,1,103.49311403508771,117.54983082706767,184.2619611528822,103.66813909774436,29.314273182957393,37.31712406015038,103.49311403508771
429,1,120.75542606516291,116.45320802005013,190.11356516290726,120.86832080200502,30.118176691729325,44.02459273182957,120.75542606516291
430,1,107.38384085213032,117.45498746867167,186.59558897243107,107.54394110275689,29.25878446115288,38.1178634085213,107.38384085213032
431,1,125.59803884711779,116.33964912280702,192.28202380952382,125.6997932330827,30.06732456140351,45.31046365914787,125.59803884711779
432,1,111.00922932330828,117.34102130325815,188.14690476190475,111.14752506265664,29.035595238095237,39.06594611528822,111.00922932330828
433,1,129.65152255639097,116.05060776942356,194.44956766917292,129.7694486215539,29.595369674185463,46.63600250626566,129.65152255639097
434,1,115.08821428571429,116.8391604010025,190.6486842105263,115.24239348370928,28.441666666666666,40.16739974937343,115.08821428571429
435,1,134.41687343358396,115.78384711779448,196.61666040100252,134.50676065162907,29.2421679197995,48.0846052631579,134.41687343358396
436,1,118.61767543859649,116.5371992481203,192.45570175438596,118.7449686716792,27.960106516290725,41.54449874686717,118.61767543859649
437,1,138.57236215538848,115.4250626566416,198.04796365914788,138.66082080200502,28.912431077694237,49.829793233082704,138.57236215538848
438,1,122.8796679197995,116.42233082706767,194.07764411027568,122.99043859649123,27.99266290726817,42.68092105263158,122.8796679197995
439,1,143.1602819548872,115.29456140350877,200.16186090225563,143.22769423558898,28.655789473684212,51.49515037593985,143.1602819548872
440,1,127.26596491228071,116.46701754385965,195.89763784461152,127.37419799498747,27.98060776942356,43.556447368421054,127.26596491228071
441,1,148.45478070175437,115.22263157894737,201.49312030075188,148.54660401002505,28.85440476190476,53.301184210526316,148.45478070175437
442,1,130.81766917293234,116.29555137844612,197.47972431077693,130.9262969924812,27.548966165413535,44.69806390977443,130.81766917293234
443,1,153.05864661654135,114.98669799498747,203.00875313283208,153.12770050125314,28.59659147869674,55.11832706766917,153.05864661654135
444,1,155.55248746867167,114.76589598997494,203.86303258145364,155.62451127819548,28.411466165413533,56.24356516290727,155.55248746867167
445,1,157.43135338345866,114.675664160401,204.49144736842106,157.4911842105263,28.432957393483708,57.22906015037594,157.43135338345866
446,1,159.89081453634086,114.63922305764412,205.23404761904763,159.9554573934837,28.374774436090224,58.17008145363408,159.89081453634086
447,1,161.2537844611529,114.42268796992481,205.75574561403508,161.32618421052632,28.19752506265664,59.15595238095238,161.2537844611529
448,1,163.72833333333332,114.24019423558897,206.85093984962407,163.78483082706768,27.773352130325815,60.340877192982454,163.72833333333332
449,1,164.76749373433583,114.19340852130325,206.9804135338346,164.83920426065163,27.954968671679197,61.25466165413534,164.76749373433583
450,1,167.11234962406016,114.2085275689223,207.23796992481203,167.16609649122807,28.176184210526316,61.94211152882205,167.11234962406016
451,1,168.16244987468673,114.01258771929824,207.71672305764412,168.22278822055137,28.15299498746867,63.03997493734336,168.16244987468673
452,1,169.61106516290727,113.92547619047619,208.33038220551379,169.66301378446116,27.904868421052633,63.789417293233086,169.61106516290727
453,1,171.26421679197995,113.92475563909774,208.854179197995,171.29885338345863,28.027218045112782,64.62840852130326,171.26421679197995
454,1,172.59163533834587,113.65931077694236,208.93245614035087,172.64001879699248,27.952988721804513,65.60744360902255,172.59163533834587
455,1,173.53582080200502,113.59731829573934,209.21607142857144,173.5836215538847,28.09046992481203,66.68899122807018,173.53582080200502
456,1,174.8512030075188,113.49801378446115,209.86725563909775,174.89802631578948,27.967412280701755,67.32098370927318,174.8512030075188
457,1,175.82227443609023,113.36854636591478,209.73323308270676,175.8665977443609,28.20089598997494,68.19804511278195,175.82227443609023
458,1,176.82203007518797,113.40571428571428,210.17139724310778,176.8584022556391,28.247562656641605,68.6315350877193,176.82203007518797
459,1,177.85374060150377,113.31534461152883,210.3139724310777,177.8876441102757,28.461422305764412,69.53257518796993,177.85374060150377
460,1,178.4257581453634,113.24184210526316,210.6057769423559,178.45918546365914,28.380870927318295,70.04553258145363,178.4257581453634
461,1,179.00936090225565,112.96026315789474,211.00404135338346,179.05682330827068,28.100238095238094,71.09483082706767,179.00936090225565
462,1,179.9609022556391,113.13835839598997,210.56097117794485,180.00591478696742,28.73825187969925,71.19084586466165,179.9609022556391
463,1,180.51978696741855,112.87328320802006,211.3371804511278,180.5595426065163,28.274780701754388,72.29475563909774,180.51978696741855
464,1,181.33685463659148,112.83510651629072,211.2080388471178,181.37203634085213,28.444285714285716,72.8246992481203,181.33685463659148
465,1,182.12312030075188,112.76610275689222,211.42367794486216,182.15827694235588,28.507756892230578,73.53089598997494,182.12312030075188
466,1,182.32743734335838,112.66019423558897,211.64991228070176,182.3661842105263,28.526842105263157,73.9571052631579,182.32743734335838
467,1,183.42411654135338,112.66574561403509,211.67616541353382,183.44743107769423,28.65265664160401,74.45307644110275,183.42411654135338
468,1,183.39248120300752,112.58739348370928,211.54984962406016,183.41926065162906,28.81124060150376,74.94994987468672,183.39248120300752
469,1,168.15104010025064,113.74407268170427,209.78649749373434,168.19640350877194,26.816058897243106,64.25493734335839,168.15104010025064
470,1,184.2385275689223,112.40652882205514,211.89169799498748,184.27400375939848,28.799204260651628,75.93278822055137,184.2385275689223
471,1,168.81563909774437,113.66365288220551,209.40062030075188,168.86894736842106,27.191629072681703,64.98620927318295,168.81563909774437
472,1,185.85546365914786,112.38812656641603,212.17369674185463,185.88243107769424,29.140845864661653,76.72501879699249,185.85546365914786
473,1,170.08689223057644,113.68818295739348,209.97821428571427,170.14327067669174,27.329010025062658,65.42080827067669,170.08689223057644
474,1,186.52917293233082,112.27287593984963,212.21842731829574,186.56804511278196,29.244786967418545,77.54810776942355,186.52917293233082
475,1,170.64872180451127,113.4112969924812,210.3724498746867,170.70011278195489,26.95312656641604,66.12106516290727,170.64872180451127
476,1,187.3804573934837,112.12511904761905,212.66456766917292,187.40884085213034,29.08624686716792,78.26586466165413,187.3804573934837
477,1,171.11283834586467,113.36705513784462,210.37047619047618,171.15555764411027,27.176271929824562,66.77317669172932,171.11283834586467
478,1,188.09835839598998,112.02485588972431,213.02835839598998,188.13122807017544,29.06266917293233,79.05877192982456,188.09835839598998
479,1,171.84452380952382,113.23280701754386,211.39109022556391,171.89107142857142,26.736309523809524,67.21616541353383,171.84452380952382
480,1,189.0935902255639,111.89281954887218,213.46894736842106,189.12714285714284,28.939793233082707,79.59913533834586,189.0935902255639
481,1,173.35361528822054,113.39443609022557,211.51270050125314,173.39675438596493,27.167750626566416,67.42035714285714,173.35361528822054
482,1,190.27140977443608,111.92220551378446,213.77387218045112,190.28946741854637,29.106848370927317,80.26737468671679,190.27140977443608
483,1,174.24100250626566,113.26230576441102,211.51295112781955,174.28200501253133,27.337556390977443,68.15082706766917,174.24100250626566
484,1,191.43318922305764,111.89635338345865,213.6042105263158,191.45795112781954,29.49296365914787,80.75864661654136,191.43318922305764
485,1,174.63088345864662,113.16690476190476,211.75834586466166,174.6825,27.3603320802005,68.48739974937344,174.63088345864662
486,1,192.48752506265663,111.79687343358395,213.55520050125313,192.51127819548873,29.690501253132833,81.45741228070176,192.48752506265663
487,1,175.75496240601504,113.17182330827067,211.74632205513785,175.80538847117793,27.579580200501255,68.89604636591478,175.75496240601504
488,1,193.3213471177945,111.72869674185463,214.08802005012532,193.34356516290728,29.555526315789475,82.12505012531328,193.3213471177945
489,1,176.01737468671678,113.15422932330827,212.288164160401,176.05542606516292,27.34171052631579,69.06682330827067,176.01737468671678
490,1,193.8168984962406,111.63520676691729,214.34718045112783,193.84268170426066,29.395375939849625,82.55646616541354,193.8168984962406
491,1,175.99691729323308,113.01040726817043,212.48817042606515,176.0365664160401,27.017568922305763,69.17918546365915,175.99691729323308
492,1,193.93296992481203,111.53113408521303,214.3760588972431,193.9672305764411,29.418928571428573,82.94038847117794,193.93296992481203
493,1,193.87044486215538,111.5046365914787,214.19002506265664,193.8942731829574,29.479605263157893,83.16243734335839,193.87044486215538
494,1,194.14119047619047,111.54453634085213,214.1015977443609,194.16468671679198,29.675432330827068,83.13981829573935,194.14119047619047
495,1,194.3161528822055,111.57342731829574,214.02375939849625,194.3321992481203,29.669273182957394,83.14949874686717,194.3161528822055
496,1,194.68545739348372,111.55708020050125,214.47414160401001,194.69865914786968,29.477731829573933,83.31404761904761,194.68545739348372
497,1,194.61525062656642,111.49644736842106,214.5812343358396,194.63592105263157,29.473170426065163,83.53743107769424,194.61525062656642
498,1,194.9388596491228,111.4078320802005,214.59785714285715,194.9559461152882,29.346152882205512,83.88741854636592,194.9388596491228
499,1,195.460664160401,111.44028822055138,214.53989974937343,195.48642857142858,29.583145363408523,83.84913533834586,195.460664160401
500,1,195.65473684210525,111.39063909774436,214.6974373433584,195.67279448621554,29.436986215538848,84.21396616541354,195.65473684210525
501,1,195.83101503759397,111.4834335839599,214.34059523809523,195.85598997493733,29.783834586466167,84.19011904761905,195.83101503759397
502,1,196.41987468671678,111.45888471177945,214.87172932330827,196.43817669172932,29.64250626566416,84.27432330827068,196.41987468671678
503,1,196.41714285714286,111.31283834586466,214.90461152882204,196.43619674185464,29.29467418546366,84.65009398496241,196.41714285714286
504,1,196.61666666666667,111.36402882205513,214.9048120300752,196.6441917293233,29.4637656641604,84.78421679197994,196.61666666666667
505,1,196.88238721804512,111.35981203007519,214.6734962406015,196.89953634085214,29.589273182957392,84.97951754385964,196.88238721804512
506,1,197.35918546365914,111.29827067669173,214.77704887218044,197.3813596491228,29.644273182957395,85.1165664160401,197.35918546365914
507,1,197.78508771929825,111.35339598997494,214.84531328320801,197.80538847117793,29.769774436090227,85.24963032581454,197.78508771929825
508,1,198.00618421052633,111.33565789473684,214.80308270676693,198.01926065162908,29.93229949874687,85.65458646616541,198.00618421052633
509,1,198.1996679197995,111.21197994987469,214.83669172932332,198.22546365914786,29.702387218045114,86.0033709273183,198.1996679197995
510,1,198.38860275689223,111.21893483709273,214.92973684210526,198.413984962406,29.71151002506266,86.08359022556391,198.38860275689223
511,1,198.91838972431077,111.21587092731829,215.0793546365915,198.934335839599,29.754580200501252,86.10394110275689,198.91838972431077
512,1,183.25996240601503,112.68176065162908,213.58056390977444,183.29226817042607,27.756691729323308,73.03600877192983,183.25996240601503
513,1,199.40458020050124,111.21315789473684,215.17182957393484,199.42703007518796,29.769573934837094,86.4118671679198,199.40458020050124
514,1,183.56662280701755,112.688828320802,213.74174812030074,183.6092919799499,27.629862155388473,73.19678571428571,183.56662280701755
515,1,200.07092731829573,111.09310776942355,215.4661842105263,200.09755639097745,29.538032581453635,86.94951754385966,200.07092731829573
516,1,187.414335839599,112.55674812030075,209.27700501253133,187.45414160401003,31.355093984962405,77.4396992481203,187.414335839599
517,1,200.73684210526315,111.11062656641604,215.54237468671678,200.75172932330827,29.787857142857142,87.26328947368421,200.73684210526315
518,1,184.75139724310776,112.60285714285715,213.73639724310777,184.7900939849624,27.77216165413534,73.96840225563909,184.75139724310776
519,1,201.4945864661654,111.06864661654136,215.34771303258145,201.51494987468672,29.926459899749375,87.92769423558897,201.4945864661654
520,1,185.44594611528822,112.55763784461153,213.98124060150377,185.47806390977445,27.77107769423559,74.36173558897244,185.44594611528822
521,1,201.81744987468673,111.05523182957394,215.2077694235589,201.83186090225564,30.0659022556391,88.47692355889724,201.81744987468673
522,1,186.34586466165413,112.45121553884712,214.23048245614035,186.37962406015038,27.72715538847118,74.90682330827067,186.34586466165413
523,1,202.742149122807,111.00361528822056,215.4607894736842,202.753671679198,30.071347117794485,89.04603383458647,202.742149122807
524,1,187.0557581453634,112.35966165413534,214.41581453634086,187.1053195488722,27.691328320802004,75.27812030075188,187.0557581453634
525,1,203.34491228070175,110.8979260651629,215.76356516290727,203.36107769423558,29.860708020050126,89.50851503759398,203.34491228070175
526,1,187.85679197994986,112.37577694235588,214.61369047619047,187.8827694235589,27.750914786967417,75.74796992481203,187.85679197994986
527,1,204.2133709273183,110.88728696741855,215.37983709273183,204.23282581453634,30.30359022556391,90.07726817042607,204.2133709273183
528,1,188.24899122807017,112.45156015037594,214.54788847117794,188.27926691729323,27.90779448621554,75.7166917293233,188.24899122807017
529,1,204.63842105263157,110.77372180451128,215.81558270676692,204.65282581453633,30.126021303258145,90.66550751879699,204.63842105263157
530,1,188.76240601503758,112.30549498746868,214.85469298245613,188.78850877192983,27.65612781954887,76.30654135338345,188.76240601503758
531,1,205.31857142857143,110.70296992481202,216.02380952380952,205.3349686716792,29.97144110275689,91.18770050125313,205.31857142857143
532,1,189.18306390977443,112.28393483709273,214.7095112781955,189.22144736842105,27.812418546365915,76.52357769423558,189.18306390977443
533,1,206.1129448621554,110.69481829573935,215.80541353383458,206.1356954887218,30.435676691729324,91.67341478696741,206.1129448621554
534,1,206.28467418546367,110.61018796992481,215.81182330827068,206.30580200501254,30.303302005012533,92.14974937343358,206.28467418546367
535,1,206.68519423558897,110.59670426065163,215.76776315789473,206.7007456140351,30.44672305764411,92.51518796992481,206.68519423558897
536,1,206.9062969924812,110.53570802005012,216.0232769423559,206.92540100250628,30.376535087719297,92.89844611528822,206.9062969924812
537,1,207.49639724310777,110.61661027568923,215.64519423558897,207.5142230576441,30.707738095238096,92.98758771929825,207.49639724310777
538,1,207.84318295739348,110.47179824561404,215.97642857142858,207.85751879699248,30.513101503759398,93.49889724310776,207.84318295739348
539,1,207.9492105263158,110.49791353383459,215.64565789473684,207.96497493734336,30.743483709273182,93.66146616541353,207.9492105263158
540,1,208.33862781954886,110.54770050125313,215.1718671679198,208.35552631578946,31.12498746867168,93.87600877192982,208.33862781954886
541,1,208.75882205513784,110.33672305764411,215.71709273182958,208.78497493734335,30.694110275689223,94.51221804511279,208.75882205513784
542,1,209.0753007518797,110.39223057644111,215.71753759398496,209.0927506265664,30.83502506265664,94.58366541353384,209.0753007518797
543,1,209.20372180451128,110.3630701754386,215.54889097744362,209.21847117794485,30.989611528822056,94.90563909774436,209.20372180451128
544,1,209.48537593984963,110.35838345864661,215.40030701754387,209.50578947368422,31.159586466165415,95.09667293233083,209.48537593984963
545,1,209.35423558897244,110.27316416040101,215.53367794486215,209.37288847117796,30.92451127819549,95.37704260651628,209.35423558897244
546,1,209.2567731829574,110.22463032581453,215.56340852130324,209.27387218045112,30.835382205513785,95.59802005012531,209.2567731829574
547,1,209.02795112781956,110.32630952380953,215.39769423558897,209.04983082706767,30.97578320802005,95.43302631578948,209.02795112781956
548,1,208.8845238095238,110.12937969924812,215.74274436090226,208.9035776942356,30.679598997493734,95.67993734335839,208.8845238095238
549,1,208.61994360902256,110.296171679198,215.20521303258144,208.6315476190476,31.132857142857144,95.3672619047619,208.61994360902256
550,1,208.21890350877192,110.20973684210526,215.51068295739347,208.23458020050126,30.754273182957395,95.48176691729323,208.21890350877192
551,1,193.18544486215538,111.95131578947368,214.2884649122807,193.21519423558897,28.686510025062656,80.36924812030075,193.18544486215538
552,1,207.42590852130326,110.24082706766917,214.55233709273182,207.44272556390976,31.257136591478698,95.24381578947369,207.42590852130326
553,1,192.11484962406016,111.7949060150376,214.24541979949873,192.14973684210526,28.519110275689222,80.41311403508772,192.11484962406016
554,1,206.63506892230578,110.26320175438596,214.43414786967418,206.64537593984963,31.444310776942356,94.98557644110275,206.63506892230578
555,1,191.34550751879698,111.89041353383459,213.9078320802005,191.36763157894737,28.691228070175438,80.10820175438596,191.34550751879698
556,1,205.79335213032581,110.2318984962406,214.34848997493734,205.80794486215538,31.257894736842104,94.93329573934837,205.79335213032581
557,1,190.42600250626566,111.89411027568923,213.76615288220552,190.45265664160402,28.684110275689225,79.83061403508772,190.42600250626566
558,1,205.15848997493734,110.25077694235588,213.95041979949875,205.17392230576442,31.468364661654135,94.6971992481203,205.15848997493734
559,1,189.6186842105263,111.87309523809523,213.83100877192982,189.64394110275688,28.49058270676692,79.64305137844612,189.6186842105263
560,1,204.57529448621554,110.16783834586467,214.33187969924813,204.58401629072682,31.070983709273182,94.66274436090225,204.57529448621554
561,1,188.87308270676692,111.7825,213.2612343358396,188.90963032581453,28.493051378446115,79.52117167919799,188.87308270676692
562,1,204.12065162907268,110.19445488721804,213.83000626566417,204.14231829573936,31.38546365914787,94.55220551378446,204.12065162907268
563,1,188.55748746867167,112.00694235588972,212.83691102756893,188.58713032581454,29.045269423558896,79.12464912280701,188.55748746867167
564,1,203.84555137844612,110.27248120300752,213.760664160401,203.86013784461153,31.528671679197995,94.30506892230576,203.84555137844612
565,1,188.07253759398498,111.93437343358396,213.14420426065163,188.0939411027569,28.656654135338346,79.03029448621554,188.07253759398498
566,1,203.3255513784461,110.26888471177945,213.12553258145363,203.3497619047619,31.767224310776943,94.22208646616541,203.3255513784461
567,1,187.464843358396,111.95734335839599,212.70998746867167,187.49059523809524,28.806008771929825,78.82357142857143,187.464843358396
568,1,203.3107268170426,110.23763157894737,213.34773182957395,203.3296804511278,31.714342105263157,94.25864661654136,203.3107268170426
569,1,203.32513784461153,110.27161027568923,213.11624060150376,203.34330200501253,31.883502506265664,94.19193609022557,203.32513784461153
570,1,203.28163533834586,110.35595864661654,212.84998120300753,203.29472431077693,32.17156015037594,94.16241854636591,203.28163533834586
571,1,202.9165664160401,110.30505012531329,212.9489223057644,202.9361842105263,31.886353383458648,94.07989974937344,202.9165664160401
572,1,203.13073308270677,110.35458646616542,212.99620927318296,203.14453007518796,32.02359649122807,93.96350250626567,203.13073308270677
573,1,202.59179197994987,110.27282581453635,212.88255639097744,202.61383458646617,31.927456140350877,94.00377819548872,202.59179197994987
574,1,202.97113408521304,110.34633458646617,212.96263784461152,202.98907894736843,32.06075187969925,93.858164160401,202.97113408521304
575,1,202.6585275689223,110.30298245614036,212.86884085213032,202.6732894736842,32.00709273182957,93.96866541353384,202.6585275689223
576,1,202.81818922305766,110.30429824561404,212.85864661654136,202.83549498746868,32.121898496240604,94.09412280701754,202.81818922305766
577,1,202.53401002506266,110.23726190476191,213.1670238095238,202.5571553884712,31.766453634085213,93.85426691729323,202.53401002506266
578,1,203.13395989974939,110.48701127819548,212.63602756892232,203.14661027568923,32.3196992481203,93.56500626566417,203.13395989974939
579,1,202.76766290726817,110.37395989974938,213.09284461152882,202.78543233082706,31.964028822055138,93.56620927318296,202.76766290726817
580,1,187.59714912280702,111.74974310776942,212.62143483709272,187.63474937343358,28.90481829573935,79.62143483709274,187.59714912280702
581,1,202.09842105263158,110.31722431077694,212.71291979949874,202.1157894736842,31.95825814536341,93.71214912280702,202.09842105263158
582,1,187.36560776942355,111.85563909774436,212.015664160401,187.39948621553884,29.28062656641604,79.34029448621554,187.36560776942355
583,1,202.20878446115287,110.34588345864661,212.86652882205513,202.22357142857143,31.94481829573935,93.59857769423559,202.20878446115287
584,1,187.12639724310776,111.95197994987468,211.99719298245614,187.15818295739348,29.331447368421053,79.14953007518797,187.12639724310776
585,1,201.91481203007518,110.2365037593985,212.50457393483708,201.93345864661654,32.05229949874687,93.90647243107769,201.91481203007518
586,1,186.71302005012532,111.93886591478697,211.9090162907268,186.74200501253134,29.302111528822056,79.24410401002507,186.71302005012532
587,1,201.8359523809524,110.31451754385965,212.42233082706767,201.85483082706767,32.22264411027569,93.69023182957393,201.8359523809524
588,1,186.59486215538848,111.8812656641604,211.64229949874687,186.63226817042607,29.357255639097744,79.0915977443609,186.59486215538848
589,1,202.28801378446116,110.38423558897243,212.42339598997495,202.29945488721805,32.294335839599,93.6098746867168,202.28801378446116
590,1,185.6862343358396,111.95191102756893,211.89950501253134,185.72384085213034,29.09967418546366,78.18932957393484,185.6862343358396
591,1,202.19020050125314,110.26778822055138,212.94687969924811,202.21032581453633,31.867631578947368,93.82414786967419,202.19020050125314
592,1,201.79711152882206,110.2137969924812,212.74552631578948,201.81820175438597,31.873032581453636,93.93694235588973,201.79711152882206
593,1,201.7354260651629,110.24527568922306,212.47457393483708,201.7576127819549,32.02420426065163,93.84541979949874,201.7354260651629
594,1,201.4372619047619,110.21932957393484,212.63333333333333,201.45868421052631,31.999906015037595,93.96456140350877,201.4372619047619
595,1,201.82771929824563,110.26392857142856,212.4178822055138,201.84555764411027,32.16106516290727,93.8434335839599,201.82771929824563
596,1,201.68919799498747,110.31632205513785,212.22086466165413,201.70755012531328,32.422550125313286,93.81143483709273,201.68919799498747
597,1,201.9596052631579,110.33021929824561,212.55012531328322,201.98036967418545,32.13770676691729,93.7912343358396,201.9596052631579
598,1,201.759335839599,110.34370927318295,212.25214285714284,201.77448621553884,32.33945488721805,93.71062030075188,201.759335839599
599,1,201.59520050125315,110.29571428571428,212.4399686716792,201.613320802005,32.07284461152882,93.79324561403509,201.59520050125315
600,1,201.6505701754386,110.29833959899749,212.64114035087718,201.66337719298247,32.03230576441103,93.59429824561404,201.6505701754386
601,1,201.55590852130325,110.24264411027569,212.95456766917295,201.5677694235589,31.703577694235587,93.74503759398496,201.55590852130325
602,1,201.2328195488722,110.23459273182958,212.99024436090227,201.2462343358396,31.549423558897242,93.69166666666666,201.2328195488722
603,1,201.30157268170427,110.2011403508772,212.47098370927318,201.32238721804512,31.92045739348371,93.74958020050126,201.30157268170427
604,1,201.23220551378446,110.26411027568922,212.5936215538847,201.2482769423559,31.842518796992483,93.58331453634085,201.23220551378446
605,1,201.19615914786968,110.25135338345865,212.38974937343357,201.21172305764412,32.08402882205514,93.66776315789474,201.19615914786968
606,1,201.32224310776942,110.21456140350877,212.47634085213033,201.3443671679198,31.99812656641604,93.81134711779448,201.32224310776942
607,1,186.7879448621554,111.93823308270677,211.40429824561403,186.818828320802,29.633966165413533,79.28911654135338,186.7879448621554
608,1,201.33228696741855,110.2915350877193,212.51402882205514,201.34874060150375,31.964555137844613,93.48421052631579,201.33228696741855
609,1,186.25451754385966,111.92781328320802,211.39500626566416,186.28444862155388,29.578195488721803,79.09586466165413,186.25451754385966
610,1,201.22585839598997,110.30422932330828,212.33015664160402,201.24301378446114,32.107092731829574,93.4941917293233,201.22585839598997
611,1,186.16580200501252,111.94727443609023,211.4041604010025,186.1966729323308,29.47575187969925,78.99468671679197,186.16580200501252
612,1,201.2031766917293,110.31023809523809,210.9830200501253,201.21216165413534,33.28688596491228,94.13377192982456,201.2031766917293
613,1,185.6897932330827,111.895664160401,210.17196741854636,185.71835839598998,30.281785714285714,79.61555137844611,185.6897932330827
614,1,201.07795112781955,110.38491228070176,210.37852130325814,201.09591478696743,33.528164160401005,94.11357769423559,201.07795112781955
615,1,185.8606015037594,111.9227694235589,209.94634085213033,185.8928947368421,30.541522556390976,79.66959899749374,185.8606015037594
616,1,201.47526315789474,110.31203007518798,210.74008771929826,201.49405388471178,33.51799498746867,94.3162343358396,201.47526315789474
617,1,185.16609022556392,111.98179197994988,209.1850187969925,185.20217418546366,30.948997493734336,79.31275062656641,185.16609022556392
618,1,201.39768796992482,110.34553258145364,210.46243107769425,201.4193170426065,33.69315162907268,94.30081453634085,201.39768796992482
619,1,184.91073934837092,112.000664160401,209.56471804511278,184.94347117794487,30.590200501253133,79.01001253132831,184.91073934837092
620,1,201.2827192982456,110.34345238095239,210.6991917293233,201.29986215538847,33.53716165413534,94.29052631578948,201.2827192982456
621,1,200.91257518796994,110.32009398496241,210.28997493734335,200.92639724310777,33.64198621553885,94.400507518797,200.91257518796994
622,1,201.12920426065162,110.40673558897242,210.4640350877193,201.14369674185463,33.76691102756892,94.2918984962406,201.12920426065162
623,1,200.94591478696742,110.34161654135339,210.71521303258146,200.96120927318296,33.48290100250627,94.39553258145364,200.94591478696742
624,1,201.17620927318296,110.3750939849624,210.61614661654136,201.19666666666666,33.55174812030075,94.25119047619047,201.17620927318296
625,1,200.84393483709272,110.3600313283208,210.8454260651629,200.85686090225565,33.41077694235589,94.19228070175438,200.84393483709272
626,1,201.1851253132832,110.35429197994988,210.65478696741854,201.20120300751879,33.62687969924812,94.38453007518797,201.1851253132832
627,1,201.0834335839599,110.35209899749374,210.46261904761906,201.10136591478695,33.69417293233083,94.30916666666667,201.0834335839599
628,1,201.12880325814535,110.36217418546366,210.39942355889724,201.14966165413534,33.81544486215539,94.38926691729323,201.12880325814535
